BAD,LOAN,MORTDUE,VALUE,REASON,JOB,YOJ,DEROG,DELINQ,CLAGE,NINQ,CLNO,DEBTINC,APPDATE,CITY,STATE,DIVISION,REGION
0,10000,,100000,HomeImp,Other,,,,100,,,35,22040,miss mortdue+yoj+derog+delinq+ninq+clno,New York,Middle Atlantic,Northeast
0,10000,,100000,HomeImp,Other,,,,100,,10,,22040,miss mortdue+yoj+derog+delinq+ninq+debtinc,New York,Middle Atlantic,Northeast
0,10000,,100000,HomeImp,Other,,,,100,1,,,22040,miss mortdue+yoj+derog+delinq+clno+debtinc,New York,Middle Atlantic,Northeast
0,10000,,100000,HomeImp,Other,,,1,,,,35,22040,miss mortdue+yoj+derog+clage+ninq+clno,New York,Middle Atlantic,Northeast
0,10000,,100000,HomeImp,Other,,,1,,,10,,22040,miss mortdue+yoj+derog+clage+ninq+debtinc,New York,Middle Atlantic,Northeast
0,10000,,100000,HomeImp,Other,,,1,,1,,,22040,miss mortdue+yoj+derog+clage+clno+debtinc,New York,Middle Atlantic,Northeast
0,10000,,100000,HomeImp,Other,,,1,100,,,,22040,miss mortdue+yoj+derog+ninq+clno+debtinc,New York,Middle Atlantic,Northeast
0,10000,,100000,HomeImp,Other,,1,,,,,35,22040,miss mortdue+yoj+delinq+clage+ninq+clno,New York,Middle Atlantic,Northeast
0,10000,,100000,HomeImp,Other,,1,,,,10,,22040,miss mortdue+yoj+delinq+clage+ninq+debtinc,New York,Middle Atlantic,Northeast
0,10000,,100000,HomeImp,Other,,1,,,1,,,22040,miss mortdue+yoj+delinq+clage+clno+debtinc,New York,Middle Atlantic,Northeast
0,10000,,100000,HomeImp,Other,,1,,100,,,,22040,miss mortdue+yoj+delinq+ninq+clno+debtinc,New York,Middle Atlantic,Northeast
0,10000,,100000,HomeImp,Other,,1,1,,,,,22040,miss mortdue+yoj+clage+ninq+clno+debtinc,New York,Middle Atlantic,Northeast
0,10000,,100000,HomeImp,Other,5,,,,,,35,22040,miss mortdue+derog+delinq+clage+ninq+clno,New York,Middle Atlantic,Northeast
0,10000,,100000,HomeImp,Other,5,,,,,10,,22040,miss mortdue+derog+delinq+clage+ninq+debtinc,New York,Middle Atlantic,Northeast
0,10000,,100000,HomeImp,Other,5,,,,1,,,22040,miss mortdue+derog+delinq+clage+clno+debtinc,New York,Middle Atlantic,Northeast
0,10000,,100000,HomeImp,Other,5,,,100,,,,22040,miss mortdue+derog+delinq+ninq+clno+debtinc,New York,Middle Atlantic,Northeast
0,10000,,100000,HomeImp,Other,5,,1,,,,,22040,miss mortdue+derog+clage+ninq+clno+debtinc,New York,Middle Atlantic,Northeast
0,10000,,100000,HomeImp,Other,5,1,,,,,,22040,miss mortdue+delinq+clage+ninq+clno+debtinc,New York,Middle Atlantic,Northeast
0,10000,60000,,HomeImp,Other,,,,,,10,35,22040,miss value+yoj+derog+delinq+clage+ninq,New York,Middle Atlantic,Northeast
0,10000,60000,,HomeImp,Other,,,,,1,,35,22040,miss value+yoj+derog+delinq+clage+clno,New York,Middle Atlantic,Northeast
0,10000,60000,,HomeImp,Other,,,,,1,10,,22040,miss value+yoj+derog+delinq+clage+debtinc,New York,Middle Atlantic,Northeast
0,10000,60000,,HomeImp,Other,,,,100,,,35,22040,miss value+yoj+derog+delinq+ninq+clno,New York,Middle Atlantic,Northeast
0,10000,60000,,HomeImp,Other,,,,100,,10,,22040,miss value+yoj+derog+delinq+ninq+debtinc,New York,Middle Atlantic,Northeast
0,10000,60000,,HomeImp,Other,,,,100,1,,,22040,miss value+yoj+derog+delinq+clno+debtinc,New York,Middle Atlantic,Northeast
0,10000,60000,,HomeImp,Other,,,1,,,,35,22040,miss value+yoj+derog+clage+ninq+clno,New York,Middle Atlantic,Northeast
0,10000,60000,,HomeImp,Other,,,1,,,10,,22040,miss value+yoj+derog+clage+ninq+debtinc,New York,Middle Atlantic,Northeast
0,10000,60000,,HomeImp,Other,,,1,,1,,,22040,miss value+yoj+derog+clage+clno+debtinc,New York,Middle Atlantic,Northeast
0,10000,60000,,HomeImp,Other,,,1,100,,,,22040,miss value+yoj+derog+ninq+clno+debtinc,New York,Middle Atlantic,Northeast
0,10000,60000,,HomeImp,Other,,1,,,,,35,22040,miss value+yoj+delinq+clage+ninq+clno,New York,Middle Atlantic,Northeast
0,10000,60000,,HomeImp,Other,,1,,,,10,,22040,miss value+yoj+delinq+clage+ninq+debtinc,New York,Middle Atlantic,Northeast
0,10000,60000,,HomeImp,Other,,1,,,1,,,22040,miss value+yoj+delinq+clage+clno+debtinc,New York,Middle Atlantic,Northeast
0,10000,60000,,HomeImp,Other,,1,,100,,,,22040,miss value+yoj+delinq+ninq+clno+debtinc,New York,Middle Atlantic,Northeast
0,10000,60000,,HomeImp,Other,,1,1,,,,,22040,miss value+yoj+clage+ninq+clno+debtinc,New York,Middle Atlantic,Northeast
0,10000,60000,,HomeImp,Other,5,,,,,,35,22040,miss value+derog+delinq+clage+ninq+clno,New York,Middle Atlantic,Northeast
0,10000,60000,,HomeImp,Other,5,,,,,10,,22040,miss value+derog+delinq+clage+ninq+debtinc,New York,Middle Atlantic,Northeast
0,10000,60000,,HomeImp,Other,5,,,,1,,,22040,miss value+derog+delinq+clage+clno+debtinc,New York,Middle Atlantic,Northeast
0,10000,60000,,HomeImp,Other,5,,,100,,,,22040,miss value+derog+delinq+ninq+clno+debtinc,New York,Middle Atlantic,Northeast
0,10000,60000,,HomeImp,Other,5,,1,,,,,22040,miss value+derog+clage+ninq+clno+debtinc,New York,Middle Atlantic,Northeast
0,10000,60000,,HomeImp,Other,5,1,,,,,,22040,miss value+delinq+clage+ninq+clno+debtinc,New York,Middle Atlantic,Northeast
0,10000,60000,100000,HomeImp,Other,,,,,,,35,22040,miss yoj+derog+delinq+clage+ninq+clno,New York,Middle Atlantic,Northeast
0,10000,60000,100000,HomeImp,Other,,,,,,10,,22040,miss yoj+derog+delinq+clage+ninq+debtinc,New York,Middle Atlantic,Northeast
0,10000,60000,100000,HomeImp,Other,,,,,1,,,22040,miss yoj+derog+delinq+clage+clno+debtinc,New York,Middle Atlantic,Northeast
0,10000,60000,100000,HomeImp,Other,,,,100,,,,22040,miss yoj+derog+delinq+ninq+clno+debtinc,New York,Middle Atlantic,Northeast
0,10000,60000,100000,HomeImp,Other,,,1,,,,,22040,miss yoj+derog+clage+ninq+clno+debtinc,New York,Middle Atlantic,Northeast
0,10000,60000,100000,HomeImp,Other,,1,,,,,,22040,miss yoj+delinq+clage+ninq+clno+debtinc,New York,Middle Atlantic,Northeast
0,10000,60000,100000,HomeImp,Other,5,,,,,,,22040,miss derog+delinq+clage+ninq+clno+debtinc,New York,Middle Atlantic,Northeast
0,10000,,,HomeImp,Other,,,,,,10,35,22040,miss mortdue+value+yoj+derog+delinq+clage+ninq,New York,Middle Atlantic,Northeast
0,10000,,,HomeImp,Other,,,,,1,,35,22040,miss mortdue+value+yoj+derog+delinq+clage+clno,New York,Middle Atlantic,Northeast
0,10000,,,HomeImp,Other,,,,,1,10,,22040,miss mortdue+value+yoj+derog+delinq+clage+debtinc,New York,Middle Atlantic,Northeast
0,10000,,,HomeImp,Other,,,,100,,,35,22040,miss mortdue+value+yoj+derog+delinq+ninq+clno,New York,Middle Atlantic,Northeast
0,10000,,,HomeImp,Other,,,,100,,10,,22040,miss mortdue+value+yoj+derog+delinq+ninq+debtinc,New York,Middle Atlantic,Northeast
0,10000,,,HomeImp,Other,,,,100,1,,,22040,miss mortdue+value+yoj+derog+delinq+clno+debtinc,New York,Middle Atlantic,Northeast
0,10000,,,HomeImp,Other,,,1,,,,35,22040,miss mortdue+value+yoj+derog+clage+ninq+clno,New York,Middle Atlantic,Northeast
0,10000,,,HomeImp,Other,,,1,,,10,,22040,miss mortdue+value+yoj+derog+clage+ninq+debtinc,New York,Middle Atlantic,Northeast
0,10000,,,HomeImp,Other,,,1,,1,,,22040,miss mortdue+value+yoj+derog+clage+clno+debtinc,New York,Middle Atlantic,Northeast
0,10000,,,HomeImp,Other,,,1,100,,,,22040,miss mortdue+value+yoj+derog+ninq+clno+debtinc,New York,Middle Atlantic,Northeast
0,10000,,,HomeImp,Other,,1,,,,,35,22040,miss mortdue+value+yoj+delinq+clage+ninq+clno,New York,Middle Atlantic,Northeast
0,10000,,,HomeImp,Other,,1,,,,10,,22040,miss mortdue+value+yoj+delinq+clage+ninq+debtinc,New York,Middle Atlantic,Northeast
0,10000,,,HomeImp,Other,,1,,,1,,,22040,miss mortdue+value+yoj+delinq+clage+clno+debtinc,New York,Middle Atlantic,Northeast
0,10000,,,HomeImp,Other,,1,,100,,,,22040,miss mortdue+value+yoj+delinq+ninq+clno+debtinc,New York,Middle Atlantic,Northeast
0,10000,,,HomeImp,Other,,1,1,,,,,22040,miss mortdue+value+yoj+clage+ninq+clno+debtinc,New York,Middle Atlantic,Northeast
0,10000,,,HomeImp,Other,5,,,,,,35,22040,miss mortdue+value+derog+delinq+clage+ninq+clno,New York,Middle Atlantic,Northeast
0,10000,,,HomeImp,Other,5,,,,,10,,22040,miss mortdue+value+derog+delinq+clage+ninq+debtinc,New York,Middle Atlantic,Northeast
0,10000,,,HomeImp,Other,5,,,,1,,,22040,miss mortdue+value+derog+delinq+clage+clno+debtinc,New York,Middle Atlantic,Northeast
0,10000,,,HomeImp,Other,5,,,100,,,,22040,miss mortdue+value+derog+delinq+ninq+clno+debtinc,New York,Middle Atlantic,Northeast
0,10000,,,HomeImp,Other,5,,1,,,,,22040,miss mortdue+value+derog+clage+ninq+clno+debtinc,New York,Middle Atlantic,Northeast
0,10000,,,HomeImp,Other,5,1,,,,,,22040,miss mortdue+value+delinq+clage+ninq+clno+debtinc,New York,Middle Atlantic,Northeast
0,10000,,100000,HomeImp,Other,,,,,,,35,22040,miss mortdue+yoj+derog+delinq+clage+ninq+clno,New York,Middle Atlantic,Northeast
0,10000,,100000,HomeImp,Other,,,,,,10,,22040,miss mortdue+yoj+derog+delinq+clage+ninq+debtinc,New York,Middle Atlantic,Northeast
0,10000,,100000,HomeImp,Other,,,,,1,,,22040,miss mortdue+yoj+derog+delinq+clage+clno+debtinc,New York,Middle Atlantic,Northeast
0,10000,,100000,HomeImp,Other,,,,100,,,,22040,miss mortdue+yoj+derog+delinq+ninq+clno+debtinc,New York,Middle Atlantic,Northeast
0,10000,,100000,HomeImp,Other,,,1,,,,,22040,miss mortdue+yoj+derog+clage+ninq+clno+debtinc,New York,Middle Atlantic,Northeast
0,10000,,100000,HomeImp,Other,,1,,,,,,22040,miss mortdue+yoj+delinq+clage+ninq+clno+debtinc,New York,Middle Atlantic,Northeast
0,10000,,100000,HomeImp,Other,5,,,,,,,22040,miss mortdue+derog+delinq+clage+ninq+clno+debtinc,New York,Middle Atlantic,Northeast
0,10000,60000,,HomeImp,Other,,,,,,,35,22040,miss value+yoj+derog+delinq+clage+ninq+clno,New York,Middle Atlantic,Northeast
0,10000,60000,,HomeImp,Other,,,,,,10,,22040,miss value+yoj+derog+delinq+clage+ninq+debtinc,New York,Middle Atlantic,Northeast
0,10000,60000,,HomeImp,Other,,,,,1,,,22040,miss value+yoj+derog+delinq+clage+clno+debtinc,New York,Middle Atlantic,Northeast
0,10000,60000,,HomeImp,Other,,,,100,,,,22040,miss value+yoj+derog+delinq+ninq+clno+debtinc,New York,Middle Atlantic,Northeast
0,10000,60000,,HomeImp,Other,,,1,,,,,22040,miss value+yoj+derog+clage+ninq+clno+debtinc,New York,Middle Atlantic,Northeast
0,10000,60000,,HomeImp,Other,,1,,,,,,22040,miss value+yoj+delinq+clage+ninq+clno+debtinc,New York,Middle Atlantic,Northeast
0,10000,60000,,HomeImp,Other,5,,,,,,,22040,miss value+derog+delinq+clage+ninq+clno+debtinc,New York,Middle Atlantic,Northeast
0,10000,60000,100000,HomeImp,Other,,,,,,,,22040,miss yoj+derog+delinq+clage+ninq+clno+debtinc,New York,Middle Atlantic,Northeast
0,10000,,,HomeImp,Other,,,,,,,35,22040,miss mortdue+value+yoj+derog+delinq+clage+ninq+clno,New York,Middle Atlantic,Northeast
0,10000,,,HomeImp,Other,,,,,,10,,22040,miss mortdue+value+yoj+derog+delinq+clage+ninq+debtinc,New York,Middle Atlantic,Northeast
0,10000,,,HomeImp,Other,,,,,1,,,22040,miss mortdue+value+yoj+derog+delinq+clage+clno+debtinc,New York,Middle Atlantic,Northeast
0,10000,,,HomeImp,Other,,,,100,,,,22040,miss mortdue+value+yoj+derog+delinq+ninq+clno+debtinc,New York,Middle Atlantic,Northeast
0,10000,,,HomeImp,Other,,,1,,,,,22040,miss mortdue+value+yoj+derog+clage+ninq+clno+debtinc,New York,Middle Atlantic,Northeast
0,10000,,,HomeImp,Other,,1,,,,,,22040,miss mortdue+value+yoj+delinq+clage+ninq+clno+debtinc,New York,Middle Atlantic,Northeast
0,10000,,,HomeImp,Other,5,,,,,,,22040,miss mortdue+value+derog+delinq+clage+ninq+clno+debtinc,New York,Middle Atlantic,Northeast
0,10000,,100000,HomeImp,Other,,,,,,,,22040,miss mortdue+yoj+derog+delinq+clage+ninq+clno+debtinc,New York,Middle Atlantic,Northeast
0,10000,60000,,HomeImp,Other,,,,,,,,22040,miss value+yoj+derog+delinq+clage+ninq+clno+debtinc,New York,Middle Atlantic,Northeast
0,10000,,,HomeImp,Other,,,,,,,,22040,miss mortdue+value+yoj+derog+delinq+clage+ninq+clno+debtinc,New York,Middle Atlantic,Northeast
0,10000,60000,100000,HomeImp,,5,1,1,100,1,10,35,22040,cat job missing,New York,Middle Atlantic,Northeast
0,10000,60000,100000,,Other,5,1,1,100,1,10,35,22040,cat reason missing,New York,Middle Atlantic,Northeast
0,10000,60000,100000,,,5,1,1,100,1,10,35,22040,cat job+reason missing,New York,Middle Atlantic,Northeast
0,10000,40000,150000,DebtCon,Office,2,0,0,50,0,5,10,22040,anchor median mode 1,New York,Middle Atlantic,Northeast
0,10000,40000,150000,DebtCon,Office,2,0,0,50,0,5,10,22040,anchor median mode 2,New York,Middle Atlantic,Northeast
0,10000,50000,200000,HomeImp,Mgr,7,2,2,150,2,15,25,22040,anchor median mode 3,New York,Middle Atlantic,Northeast
0,10000,70000,250000,DebtCon,Sales,12,3,3,200,3,20,42,22040,anchor median mode 4,New York,Middle Atlantic,Northeast
0,10000,90000,300000,HomeImp,Self,20,4,4,300,4,30,55,22040,anchor median mode 5,New York,Middle Atlantic,Northeast
